utility,pcr_target,measure_date,viral_conc_raw_LP1,viral_conc_raw_LP2,viral_conc_raw_LP3,lab_phase
Utility5,FLUBV,2025-04-07,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-14,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-17,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-21,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-24,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-28,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-01,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-08,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-12,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-15,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-19,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-22,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-27,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-05-29,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-02,NA,NA,6762623,Lab Phase 3
Utility5,FLUBV,2025-06-05,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-09,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-12,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-16,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-23,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-06-26,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2022-01-02,98583,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-01-17,122399,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-01-20,256566,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-01-24,144625,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-01-27,379348,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-01-31,516205,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-03,244903,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-07,9990,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-10,202995,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-17,47280,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-22,63701,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-24,274504,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-02-28,187819,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-02,508578,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-03,275205,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-07,541195,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-10,270333,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-14,455248,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-17,289070,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-21,213244,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-24,271561,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-03-28,295980,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-04,98175,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-07,184283,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-11,312437,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-14,296789,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-18,323800,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-21,471677,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-25,111155,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-04-28,322970,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-02,14789,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-05,109620,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-09,51579,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-12,490344,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-14,279572,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-16,518811,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-23,209772,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-26,325015,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-05-30,530318,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-06,465377,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-09,167337,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-13,445952,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-16,366276,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-20,352803,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-23,177252,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-27,354289,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-06-30,319006,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-05,267998,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-07,290839,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-11,234759,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-14,406596,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-18,224100,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-21,367599,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-07-28,10230,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-08-01,191143,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-08-04,148687,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-08-08,529724,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-08-11,149350,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-08-30,30071,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-01,518839,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-06,49113,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-08,375178,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-12,470078,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-15,212645,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-19,20834,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-22,90413,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-26,320315,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-09-29,221699,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-03,542306,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-05,31845,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-13,99153,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-17,84484,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-20,430354,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-24,252134,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-10-31,13075,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-03,446820,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-07,433532,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-10,112804,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-14,298443,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-17,270029,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-21,485517,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-11-28,484962,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-01,388947,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-05,46380,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-12,452685,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-15,352940,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-20,188083,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-27,382430,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2022-12-29,57372,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-03,548125,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-05,17519,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-09,66694,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-12,76122,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-17,473935,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-19,339243,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-23,420106,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-26,123881,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-01-30,284828,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-02,452473,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-06,232216,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-09,11629,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-13,490672,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-16,509560,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-21,193811,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-23,304872,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-02-27,234453,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-02,162219,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-06,426325,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-13,24339,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-16,48942,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-20,271452,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-23,257017,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-27,218911,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-03-30,470774,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-03,148561,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-06,199905,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-13,53814,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-18,63929,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-20,328676,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-24,347183,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-04-27,15298,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-01,137351,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-04,517660,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-08,495739,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-11,297180,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-15,410219,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-18,407719,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-05-25,203412,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-06-01,51184,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-06-05,70329,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-06-08,282902,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-06-12,277072,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-06-22,454583,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-07-03,83721,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-07-06,2000,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-07-10,508467,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-07-13,128516,NA,NA,Lab Phase 1
Utility5,sars-cov-2,2023-07-17,NA,234059,NA,Lab Phase 2
Utility5,sars-cov-2,2023-07-20,NA,7655,NA,Lab Phase 2
Utility5,sars-cov-2,2023-07-27,NA,47233,NA,Lab Phase 2
Utility5,sars-cov-2,2023-07-31,NA,366707,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-03,NA,165491,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-07,NA,259352,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-10,NA,474031,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-14,NA,287643,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-17,NA,358332,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-21,NA,261148,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-24,NA,546349,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-28,NA,279808,NA,Lab Phase 2
Utility5,sars-cov-2,2023-08-31,NA,205994,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-05,NA,299892,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-07,NA,423859,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-11,NA,456615,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-14,NA,491988,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-18,NA,256662,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-25,NA,361198,NA,Lab Phase 2
Utility5,sars-cov-2,2023-09-28,NA,529237,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-03,NA,214316,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-05,NA,57286,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-09,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-12,NA,411119,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-16,NA,407715,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-19,NA,239495,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-23,NA,195069,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-26,NA,289398,NA,Lab Phase 2
Utility5,sars-cov-2,2023-10-30,NA,61593,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-02,NA,510627,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-06,NA,296281,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-13,NA,533455,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-20,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-27,NA,63044,NA,Lab Phase 2
Utility5,sars-cov-2,2023-11-30,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2023-12-04,NA,541057,NA,Lab Phase 2
Utility5,sars-cov-2,2023-12-11,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2023-12-14,NA,423362,NA,Lab Phase 2
Utility5,sars-cov-2,2023-12-18,NA,450288,NA,Lab Phase 2
Utility5,sars-cov-2,2023-12-28,NA,264585,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-02,NA,328633,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-04,NA,538808,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-11,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-18,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-22,NA,415755,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-25,NA,41050,NA,Lab Phase 2
Utility5,sars-cov-2,2024-01-29,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-01,NA,428319,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-05,NA,223120,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-08,NA,224364,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-15,NA,290525,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-20,NA,431066,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-22,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-26,NA,66924,NA,Lab Phase 2
Utility5,sars-cov-2,2024-02-29,NA,30379,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-04,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-07,NA,553142,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-11,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-15,NA,182397,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-18,NA,427200,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-21,NA,451639,NA,Lab Phase 2
Utility5,sars-cov-2,2024-03-28,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-01,NA,273666,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-04,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-08,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-11,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-15,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-18,NA,550186,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-22,NA,14626,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-25,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-04-29,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-02,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-06,NA,459502,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-09,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-13,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-20,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-23,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-28,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-05-30,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-03,NA,491525,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-06,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-10,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-13,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-17,NA,474040,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-24,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-06-27,NA,40588,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-01,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-08,NA,436410,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-11,NA,199629,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-15,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-18,NA,512074,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-22,NA,478722,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-25,NA,2000,NA,Lab Phase 2
Utility5,sars-cov-2,2024-07-29,NA,305153,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-01,NA,33068,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-05,NA,101792,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-08,NA,138482,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-12,NA,269160,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-15,NA,255011,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-19,NA,448436,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-22,NA,116525,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-26,NA,296869,NA,Lab Phase 2
Utility5,sars-cov-2,2024-08-29,NA,244531,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-03,NA,240858,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-09,NA,259322,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-16,NA,180408,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-19,NA,212583,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-23,NA,481010,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-26,NA,523876,NA,Lab Phase 2
Utility5,sars-cov-2,2024-09-30,NA,NA,6534324,Lab Phase 3
Utility5,sars-cov-2,2024-10-03,NA,NA,6606382,Lab Phase 3
Utility5,sars-cov-2,2024-10-08,NA,NA,4237155,Lab Phase 3
Utility5,sars-cov-2,2024-10-10,NA,NA,710396,Lab Phase 3
Utility5,sars-cov-2,2024-10-14,NA,NA,4193880,Lab Phase 3
Utility5,sars-cov-2,2024-10-17,NA,NA,950759,Lab Phase 3
Utility5,sars-cov-2,2024-10-21,NA,NA,3947734,Lab Phase 3
Utility5,sars-cov-2,2024-10-24,NA,NA,5501535,Lab Phase 3
Utility5,sars-cov-2,2024-10-28,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2024-10-31,NA,NA,3072033,Lab Phase 3
Utility5,sars-cov-2,2024-11-04,NA,NA,2349741,Lab Phase 3
Utility5,sars-cov-2,2024-11-12,NA,NA,5953523,Lab Phase 3
Utility5,sars-cov-2,2024-11-14,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2024-11-18,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2024-11-21,NA,NA,2570996,Lab Phase 3
Utility5,sars-cov-2,2024-11-25,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2024-12-02,NA,NA,2979703,Lab Phase 3
Utility5,sars-cov-2,2024-12-05,NA,NA,3409258,Lab Phase 3
Utility5,sars-cov-2,2024-12-09,NA,NA,3440449,Lab Phase 3
Utility5,sars-cov-2,2024-12-12,NA,NA,2817265,Lab Phase 3
Utility5,sars-cov-2,2024-12-16,NA,NA,4974010,Lab Phase 3
Utility5,sars-cov-2,2024-12-19,NA,NA,2790755,Lab Phase 3
Utility5,sars-cov-2,2024-12-26,NA,NA,1697950,Lab Phase 3
Utility5,sars-cov-2,2025-01-02,NA,NA,7020220,Lab Phase 3
Utility5,sars-cov-2,2025-01-09,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2025-01-13,NA,NA,2479235,Lab Phase 3
Utility5,sars-cov-2,2025-01-16,NA,NA,4462608,Lab Phase 3
Utility5,sars-cov-2,2025-01-21,NA,NA,6101957,Lab Phase 3
Utility5,sars-cov-2,2025-01-27,NA,NA,7165275,Lab Phase 3
Utility5,sars-cov-2,2025-01-30,NA,NA,3563902,Lab Phase 3
Utility5,sars-cov-2,2025-02-03,NA,NA,3564228,Lab Phase 3
Utility5,sars-cov-2,2025-02-06,NA,NA,3862900,Lab Phase 3
Utility5,sars-cov-2,2025-02-10,NA,NA,1350099,Lab Phase 3
Utility5,sars-cov-2,2025-02-13,NA,NA,6292852,Lab Phase 3
Utility5,sars-cov-2,2025-02-18,NA,NA,3395373,Lab Phase 3
Utility5,sars-cov-2,2025-02-20,NA,NA,3767476,Lab Phase 3
Utility5,sars-cov-2,2025-02-24,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2025-02-26,NA,NA,6522427,Lab Phase 3
Utility5,sars-cov-2,2025-02-27,NA,NA,3545354,Lab Phase 3
Utility5,sars-cov-2,2025-03-03,NA,NA,5067269,Lab Phase 3
Utility5,sars-cov-2,2025-03-06,NA,NA,3499038,Lab Phase 3
Utility5,sars-cov-2,2025-03-10,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2025-03-13,NA,NA,1247689,Lab Phase 3
Utility5,sars-cov-2,2025-03-13,NA,NA,1247689,Lab Phase 3
Utility5,sars-cov-2,2025-03-13,NA,NA,1247689,Lab Phase 3
Utility5,sars-cov-2,2025-03-13,NA,NA,1247689,Lab Phase 3
Utility5,sars-cov-2,2025-03-17,NA,NA,2777534,Lab Phase 3
Utility5,sars-cov-2,2025-03-20,NA,NA,2887180,Lab Phase 3
Utility5,sars-cov-2,2025-03-24,NA,NA,1874164,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-27,NA,NA,3068480,Lab Phase 3
Utility5,sars-cov-2,2025-03-31,NA,NA,6320516,Lab Phase 3
Utility5,sars-cov-2,2025-04-03,NA,NA,3530764,Lab Phase 3
Utility5,sars-cov-2,2025-04-07,NA,NA,3886461,Lab Phase 3
Utility5,sars-cov-2,2025-04-14,NA,NA,3329385,Lab Phase 3
Utility5,sars-cov-2,2025-04-17,NA,NA,537212,Lab Phase 3
Utility5,sars-cov-2,2025-04-21,NA,NA,4874575,Lab Phase 3
Utility5,sars-cov-2,2025-04-24,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2025-04-28,NA,NA,7109023,Lab Phase 3
Utility5,sars-cov-2,2025-05-01,NA,NA,4486366,Lab Phase 3
Utility5,sars-cov-2,2025-05-08,NA,NA,3830551,Lab Phase 3
Utility5,sars-cov-2,2025-05-12,NA,NA,1654232,Lab Phase 3
Utility5,sars-cov-2,2025-05-12,NA,NA,1654232,Lab Phase 3
Utility5,sars-cov-2,2025-05-15,NA,NA,4407862,Lab Phase 3
Utility5,sars-cov-2,2025-05-19,NA,NA,4482330,Lab Phase 3
Utility5,sars-cov-2,2025-05-22,NA,NA,3174566,Lab Phase 3
Utility5,sars-cov-2,2025-05-27,NA,NA,600,Lab Phase 3
Utility5,sars-cov-2,2025-05-29,NA,NA,1954739,Lab Phase 3
Utility5,sars-cov-2,2025-06-02,NA,NA,6322807,Lab Phase 3
Utility5,sars-cov-2,2025-06-02,NA,NA,6322807,Lab Phase 3
Utility5,sars-cov-2,2025-06-02,NA,NA,6322807,Lab Phase 3
Utility5,sars-cov-2,2025-06-02,NA,NA,6322807,Lab Phase 3
Utility5,sars-cov-2,2025-06-02,NA,NA,6322807,Lab Phase 3
Utility5,sars-cov-2,2025-06-05,NA,NA,6729369,Lab Phase 3
Utility5,sars-cov-2,2025-06-09,NA,NA,2895781,Lab Phase 3
Utility5,sars-cov-2,2025-06-12,NA,NA,2773447,Lab Phase 3
Utility5,sars-cov-2,2025-06-16,NA,NA,3692962,Lab Phase 3
Utility5,sars-cov-2,2025-06-23,NA,NA,4324239,Lab Phase 3
Utility5,sars-cov-2,2025-06-23,NA,NA,4324239,Lab Phase 3
Utility5,sars-cov-2,2025-06-23,NA,NA,4324239,Lab Phase 3
Utility5,sars-cov-2,2025-06-26,NA,NA,7093364,Lab Phase 3
Utility1,RSV,2024-09-30,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-03,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-14,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-17,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-21,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-24,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-28,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-10-31,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-04,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-07,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-12,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-14,NA,NA,7012028,Lab Phase 3
Utility1,RSV,2024-11-18,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-21,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-11-25,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-02,NA,NA,5015351,Lab Phase 3
