Utility,county,pcr_target,Date,SARS-2 Copies/L (uncorrected),pcr_target_cl_95_lo,pcr_target_cl_95_up,sample_id,quality_flag,flow_rate,sample_type,lab_phase,pcr_target_below_lod,reporting_jurisdiction,wwtp_jurisdiction,sewershed_name_in_case_linelist,sewershed_name_in_spatial_file,upstream_location_specify_nwss_dcipher
Utility2,08002,sars-cov-2,2022-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
Utility2,08002,sars-cov-2,2023-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY2 WATER RESOURCE RECOVERY FACILITY,City of Utility2,NA
