"","reporting_jurisdiction","county_names","other_jurisdiction","zipcode","population_served","sewage_travel_time","sample_location","sample_location_specify","institution_type","epaid","wwtp_name","wwtp_jurisdiction","capacity_mgd","industrial_input","stormwater_input","influent_equilibrated","sample_type","composite_freq","sample_matrix","collection_storage_time","collection_storage_temp","pasteurized","pretreatment","pretreatment_specify","solids_separation","concentration_method","extraction_method","pre_conc_storage_time","pre_conc_storage_temp","pre_ext_storage_time","pre_ext_storage_temp","tot_conc_vol","ext_blank","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","pcr_target","pcr_gene_target","pcr_gene_target_ref","pcr_type","lod_ref","hum_frac_target_mic","hum_frac_target_mic_ref","hum_frac_target_chem","hum_frac_target_chem_ref","other_norm_name","other_norm_ref","quant_stan_type","stan_ref","inhibition_method","num_no_target_control","sample_collect_date","sample_collect_time","flow_rate","ph","conductivity","tss","collection_water_temp","equiv_sewage_amt","sample_id","lab_id","qc_ignore","analysis_ignore","validated_method","test_result_date","pcr_target_units","pcr_target_avg_conc","pcr_target_std_error","pcr_target_cl_95_lo","pcr_target_cl_95_up","pcr_target_below_lod","lod_sewage","ntc_amplify","rec_eff_percent","inhibition_detect","inhibition_adjust","hum_frac_mic_conc","hum_frac_mic_unit","hum_frac_chem_conc","hum_frac_chem_unit","other_norm_conc","other_norm_unit","quality_flag","major_lab_method","major_lab_method_desc","qc_internal"
"147","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/24/2024","-2209053600",13.09,NA,NA,NA,NA,44045,"UB20240624","CDPHE",NA,NA,"no","7/1/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"148","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/27/2024","-2209053600",13.91,NA,NA,NA,NA,44045,"UB20240627","CDPHE",NA,NA,"no","7/8/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",8.95,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"149","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"7/1/2024","-2209053600",13.11,NA,NA,NA,NA,44045,"UB20240701","CDPHE",NA,NA,"no","7/3/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",11,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"150","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/8/2024","-2209053600",11.96,NA,NA,NA,NA,44045,"UB20240708","CDPHE",NA,NA,"no","7/11/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",16,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"151","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/11/2024","-2209053600",12.36,NA,NA,NA,NA,44045,"UB20240711","CDPHE",NA,NA,"no","7/15/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",21.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"152","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/15/2024","-2209053600",11.64,NA,NA,NA,NA,44045,"UB20240715","CDPHE",NA,NA,"no","7/22/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",2.05,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"153","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/18/2024","-2209053600",12.23,NA,NA,NA,NA,44045,"UB20240718","CDPHE",NA,NA,"no","7/22/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",20.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"154","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/22/2024","-2209053600",11.83,NA,NA,NA,NA,44045,"UB20240722","CDPHE",NA,NA,"no","7/24/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",17,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"155","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/25/2024","-2209053600",12.03,NA,NA,NA,NA,44045,"UB20240725","CDPHE",NA,NA,"no","7/29/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",1.9,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"156","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"7/29/2024","-2209053600",11.37,NA,NA,NA,NA,44045,"UB20240729","CDPHE",NA,NA,"no","8/1/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",13,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"157","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/1/2024","-2209053600",11.51,NA,NA,NA,NA,44045,"UB20240801","CDPHE",NA,NA,"no","8/6/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",18.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"158","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/5/2024","-2209053600",10.79,NA,NA,NA,NA,44045,"UB20240805","CDPHE",NA,NA,"no","8/7/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",22.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"159","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/8/2024","-2209053600",11.21,NA,NA,NA,NA,44045,"UB20240808","CDPHE",NA,NA,"no","8/12/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",22,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"160","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/12/2024","-2209053600",11.6,NA,NA,NA,NA,44045,"UB20240812","CDPHE",NA,NA,"no","8/15/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",22.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"161","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/15/2024","-2209053600",12.26,NA,NA,NA,NA,44045,"UB20240815","CDPHE",NA,NA,"no","8/19/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",14.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"162","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/19/2024","-2209053600",11.42,NA,NA,NA,NA,44045,"UB20240819","CDPHE",NA,NA,"no","8/21/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",19.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"163","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/22/2024","-2209053600",11.9,NA,NA,NA,NA,44045,"UB20240822","CDPHE",NA,NA,"no","8/26/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",24,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"164","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/26/2024","-2209053600",11.85,NA,NA,NA,NA,44045,"UB20240826","CDPHE",NA,NA,"no","8/29/2024","copies/L wastewater",17423,17423,17423,17423,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"165","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"8/29/2024","-2209053600",12.48,NA,NA,NA,NA,44045,"UB20240829","CDPHE",NA,NA,"no","9/3/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",18.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"166","CO","8013",NA,80301,89383,NA,"primary influent",NA,"not institution specific","CO0043010","Utility2","CO",12.42,NA,NA,NA,"Composite",NA,"raw wastewater",NA,4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"9/3/2024","-2209053600",11.13,NA,NA,NA,NA,44045,"UB20240903","CDPHE",NA,NA,"no","9/6/2024","copies/L wastewater",33377,NA,33377,33377,NA,4000,"no",6.45,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
