"","wwtp_name","sample_id","sample_collect_date","flu_pcr_target","flu_pcr_target_avg_conc","h5_pcr_target_avg_conc","h5_detected","h3_pcr_target_avg_conc","h3_detected","h1_pcr_target_avg_conc","h1_detected"
"1164","Utility4",NA,"2024-11-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1165","Utility4","UD20241120","2024-11-20","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1166","Utility4",NA,"2024-11-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1167","Utility4",NA,"2024-11-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1168","Utility4",NA,"2024-11-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1169","Utility4",NA,"2024-11-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1170","Utility4","UD20241125","2024-11-25","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1171","Utility4",NA,"2024-11-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1172","Utility4",NA,"2024-11-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1173","Utility4",NA,"2024-11-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1174","Utility4",NA,"2024-11-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1175","Utility4",NA,"2024-11-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1176","Utility4",NA,"2024-12-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1177","Utility4","UD20241202","2024-12-02","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1178","Utility4",NA,"2024-12-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1179","Utility4","UD20241204","2024-12-04","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1180","Utility4",NA,"2024-12-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1181","Utility4",NA,"2024-12-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1182","Utility4",NA,"2024-12-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1183","Utility4",NA,"2024-12-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1184","Utility4","UD20241209","2024-12-09","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1185","Utility4",NA,"2024-12-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1186","Utility4","UD20241211","2024-12-11","Inf_A-MP","2067501","600","Not Detected","501364","Detected","600","Not Detected"
"1187","Utility4",NA,"2024-12-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1188","Utility4",NA,"2024-12-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1189","Utility4",NA,"2024-12-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1190","Utility4",NA,"2024-12-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1191","Utility4","UD20241216","2024-12-16","Inf_A-MP","556691","600","Not Detected","600","Not Detected","600","Not Detected"
"1192","Utility4",NA,"2024-12-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1193","Utility4","UD20241218","2024-12-18","Inf_A-MP","1406781","600","Not Detected","1738444","Detected","591336","Detected"
"1194","Utility4",NA,"2024-12-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1195","Utility4",NA,"2024-12-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1196","Utility4",NA,"2024-12-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1197","Utility4",NA,"2024-12-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1198","Utility4",NA,"2024-12-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1199","Utility4",NA,"2024-12-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1200","Utility4",NA,"2024-12-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1201","Utility4",NA,"2024-12-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1202","Utility4",NA,"2024-12-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1203","Utility4",NA,"2024-12-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1204","Utility4",NA,"2024-12-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1205","Utility4","UD20241230","2024-12-30","Inf_A-MP","1722772","600","Not Detected","165326","Detected","1152328","Detected"
"1206","Utility4",NA,"2024-12-31","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1207","Utility4",NA,"2025-01-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1208","Utility4",NA,"2025-01-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1209","Utility4",NA,"2025-01-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1210","Utility4",NA,"2025-01-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1211","Utility4",NA,"2025-01-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1212","Utility4","UD20250106","2025-01-06","Inf_A-MP","341590","600","Not Detected","1342814","Detected","1444890","Detected"
"1213","Utility4",NA,"2025-01-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1214","Utility4","UD20250108","2025-01-08","Inf_A-MP","1092854","600","Not Detected","641288","Detected","946165","Detected"
"1215","Utility4",NA,"2025-01-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1216","Utility4",NA,"2025-01-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1217","Utility4",NA,"2025-01-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1218","Utility4",NA,"2025-01-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1219","Utility4","UD20250113","2025-01-13","Inf_A-MP","1418130","600","Not Detected","600","Not Detected","192242","Detected"
"1220","Utility4",NA,"2025-01-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1221","Utility4","UD20250115","2025-01-15","Inf_A-MP","1111373","600","Not Detected","51517","Detected","2115579","Detected"
"1222","Utility4",NA,"2025-01-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1223","Utility4",NA,"2025-01-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1224","Utility4",NA,"2025-01-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1225","Utility4",NA,"2025-01-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1226","Utility4",NA,"2025-01-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1227","Utility4","UD20250121","2025-01-21","Inf_A-MP","356439","600","Not Detected","18610","Detected","529875","Detected"
"1228","Utility4",NA,"2025-01-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1229","Utility4",NA,"2025-01-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1230","Utility4",NA,"2025-01-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1231","Utility4",NA,"2025-01-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1232","Utility4",NA,"2025-01-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1233","Utility4","UD20250127","2025-01-27","Inf_A-MP","1727736","600","Not Detected","1971299","Detected","242537","Detected"
"1234","Utility4",NA,"2025-01-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1235","Utility4",NA,"2025-01-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1236","Utility4",NA,"2025-01-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1237","Utility4",NA,"2025-01-31","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1238","Utility4",NA,"2025-02-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1239","Utility4",NA,"2025-02-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1240","Utility4","UD20250203","2025-02-03","Inf_A-MP","1943286","600","Not Detected","699648","Detected","1053189","Detected"
"1241","Utility4",NA,"2025-02-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1242","Utility4","UD20250205","2025-02-05","Inf_A-MP","1097487","600","Not Detected","143600","Detected","62312","Detected"
"1243","Utility4",NA,"2025-02-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1244","Utility4",NA,"2025-02-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1245","Utility4",NA,"2025-02-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1246","Utility4",NA,"2025-02-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1247","Utility4","UD20250210","2025-02-10","Inf_A-MP","1900066","600","Not Detected","146689","Detected","600","Not Detected"
"1248","Utility4",NA,"2025-02-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1249","Utility4","UD20250212","2025-02-12","Inf_A-MP","732836","600","Not Detected","1536620","Detected","1213048","Detected"
"1250","Utility4",NA,"2025-02-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1251","Utility4",NA,"2025-02-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1252","Utility4",NA,"2025-02-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1253","Utility4",NA,"2025-02-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1254","Utility4",NA,"2025-02-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1255","Utility4","UD20250218","2025-02-18","Inf_A-MP","1074797","600","Not Detected","619686","Detected","2079637","Detected"
"1256","Utility4","UD20250219","2025-02-19","Inf_A-MP","724016","600","Not Detected","1046797","Detected","917933","Detected"
"1257","Utility4",NA,"2025-02-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1258","Utility4",NA,"2025-02-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1259","Utility4",NA,"2025-02-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1260","Utility4",NA,"2025-02-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1261","Utility4","UD20250224","2025-02-24","Inf_A-MP","441633","600","Not Detected","2023053","Detected","600","Not Detected"
"1262","Utility4",NA,"2025-02-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1263","Utility4",NA,"2025-02-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1264","Utility4",NA,"2025-02-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1265","Utility4",NA,"2025-02-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1266","Utility4",NA,"2025-03-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1267","Utility4",NA,"2025-03-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1268","Utility4","UD20250303","2025-03-03","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1269","Utility4",NA,"2025-03-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1270","Utility4","UD20250305","2025-03-05","Inf_A-MP","1004473","600","Not Detected","1369246","Detected","600","Not Detected"
"1271","Utility4",NA,"2025-03-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1272","Utility4",NA,"2025-03-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1273","Utility4",NA,"2025-03-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1274","Utility4",NA,"2025-03-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1275","Utility4","UD20250310","2025-03-10","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1276","Utility4",NA,"2025-03-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1277","Utility4","UD20250312","2025-03-12","Inf_A-MP","1298379","600","Not Detected","1633930","Detected","600","Not Detected"
"1278","Utility4",NA,"2025-03-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1279","Utility4",NA,"2025-03-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1280","Utility4",NA,"2025-03-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1281","Utility4",NA,"2025-03-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1282","Utility4","UD20250317","2025-03-17","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1283","Utility4",NA,"2025-03-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1284","Utility4","UD20250319","2025-03-19","Inf_A-MP","859023","600","Not Detected","600","Not Detected","600","Not Detected"
"1285","Utility4",NA,"2025-03-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1286","Utility4",NA,"2025-03-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1287","Utility4",NA,"2025-03-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1288","Utility4",NA,"2025-03-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1289","Utility4","UD20250324","2025-03-24","Inf_A-MP","71276","600","Not Detected","600","Not Detected","600","Not Detected"
"1290","Utility4",NA,"2025-03-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1291","Utility4","UD20250326","2025-03-26","Inf_A-MP","600","600","Not Detected","600","Not Detected",NA,"Not Detected"
"1292","Utility4",NA,"2025-03-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1293","Utility4",NA,"2025-03-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1294","Utility4",NA,"2025-03-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1295","Utility4",NA,"2025-03-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1296","Utility4","UD20250331","2025-03-31","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1297","Utility4",NA,"2025-04-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1298","Utility4","UD20250402","2025-04-02","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1299","Utility4",NA,"2025-04-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1300","Utility4",NA,"2025-04-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1301","Utility4",NA,"2025-04-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1302","Utility4",NA,"2025-04-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1303","Utility4","UD20250407","2025-04-07","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1304","Utility4",NA,"2025-04-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1305","Utility4","UD20250409","2025-04-09","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1306","Utility4",NA,"2025-04-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1307","Utility4",NA,"2025-04-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1308","Utility4",NA,"2025-04-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1309","Utility4",NA,"2025-04-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1310","Utility4","UD20250414","2025-04-14","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1311","Utility4",NA,"2025-04-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1312","Utility4","UD20250416","2025-04-16","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1313","Utility4",NA,"2025-04-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1314","Utility4",NA,"2025-04-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1315","Utility4",NA,"2025-04-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1316","Utility4",NA,"2025-04-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1317","Utility4","UD20250421","2025-04-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1318","Utility4",NA,"2025-04-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1319","Utility4","UD20250423","2025-04-23","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1320","Utility4",NA,"2025-04-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1321","Utility4",NA,"2025-04-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1322","Utility4",NA,"2025-04-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1323","Utility4",NA,"2025-04-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1324","Utility4","UD20250428","2025-04-28","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1325","Utility4",NA,"2025-04-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1326","Utility4","UD20250430","2025-04-30","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1327","Utility4",NA,"2025-05-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1328","Utility4",NA,"2025-05-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1329","Utility4",NA,"2025-05-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1330","Utility4",NA,"2025-05-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1331","Utility4",NA,"2025-05-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1332","Utility4",NA,"2025-05-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1333","Utility4","UD20250507","2025-05-07","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1334","Utility4",NA,"2025-05-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1335","Utility4",NA,"2025-05-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1336","Utility4",NA,"2025-05-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1337","Utility4",NA,"2025-05-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1338","Utility4","UD20250512","2025-05-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1339","Utility4",NA,"2025-05-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1340","Utility4","UD20250514","2025-05-14","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1341","Utility4",NA,"2025-05-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1342","Utility4",NA,"2025-05-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1343","Utility4",NA,"2025-05-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1344","Utility4",NA,"2025-05-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1345","Utility4","UD20250519","2025-05-19","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1346","Utility4",NA,"2025-05-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1347","Utility4","UD20250521","2025-05-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1348","Utility4",NA,"2025-05-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1349","Utility4",NA,"2025-05-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1350","Utility4",NA,"2025-05-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1351","Utility4",NA,"2025-05-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1352","Utility4",NA,"2025-05-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1353","Utility4","UD20250527","2025-05-27","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1354","Utility4","UD20250528","2025-05-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1355","Utility4",NA,"2025-05-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1356","Utility4",NA,"2025-05-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1357","Utility4",NA,"2025-05-31","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1358","Utility4",NA,"2025-06-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1359","Utility4","UD20250602","2025-06-02","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1360","Utility4",NA,"2025-06-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1361","Utility4","UD20250604","2025-06-04","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1362","Utility4",NA,"2025-06-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1363","Utility4",NA,"2025-06-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1364","Utility4",NA,"2025-06-07","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1365","Utility4",NA,"2025-06-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1366","Utility4",NA,"2025-06-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1367","Utility4",NA,"2025-06-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1368","Utility4","UD20250611","2025-06-11","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1369","Utility4",NA,"2025-06-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1370","Utility4",NA,"2025-06-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1371","Utility4",NA,"2025-06-14","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1372","Utility4",NA,"2025-06-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1373","Utility4","UD20250616","2025-06-16","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1374","Utility4",NA,"2025-06-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1375","Utility4",NA,"2025-06-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1376","Utility4",NA,"2025-06-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1377","Utility4",NA,"2025-06-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1378","Utility4",NA,"2025-06-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1379","Utility4",NA,"2025-06-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1380","Utility4","UD20250623","2025-06-23","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1381","Utility4",NA,"2025-06-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1382","Utility4",NA,"2025-06-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1383","Utility4",NA,"2025-06-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1384","Utility4",NA,"2025-06-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1385","Utility4",NA,"2025-06-28","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1386","Utility4",NA,"2025-06-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1387","Utility4","UD20250630","2025-06-30","Inf_A-MP","6775928","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1388","Utility4",NA,"2025-07-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1389","Utility4",NA,"2025-07-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1390","Utility4",NA,"2025-07-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1391","Utility4",NA,"2025-07-04","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1392","Utility4",NA,"2025-07-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1393","Utility4",NA,"2025-07-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
